page,row_num,dept,policy,unit,detail,label,item,calc,basis,budget,prev,diff,indent
323,29,,,,,,,04 기간제근로자등보수,,"11,760","15,960","△4,200",6
323,30,,,,,,,,,"도              3,528",,,6
323,31,,,,,,,,,"군              8,232",,,6
323,32,,,,,,,본예산,,"11,760","15,960","△4,200",6
323,33,,,,,,,,,"도              3,528",,,6
323,34,,,,,,,,,"군              8,232",,,6
323,35,,,,,,,◎아동돌봄시설(돌봄센터)종사자 복지수     당 지원,"11,760,000원","11,760",,,6
323,36,,,,,,,,,"도              3,528",,,6
323,37,,,,,,,,,"군              8,232",,,6
323,38,,,,,,307 민간이전,,,"40,320","34,440","5,880",5
323,39,,,,,,,,,"도             12,096",,,6
323,40,,,,,,,,,"군             28,224",,,6
323,41,,,,,,,03 민간단체법정운영비보조,,"3,360","3,360",0,6
323,42,,,,,,,,,"도              1,008",,,6
323,43,,,,,,,,,"군              2,352",,,6
323,44,,,,,,,본예산,,"3,360","3,360",0,6
323,45,,,,,,,,,"도              1,008",,,6
323,46,,,,,,,,,"군              2,352",,,6
323,47,,,,,,,◎아동돌봄시설(마을방과후)종사자 복지     수당 지원,"3,360,000원","3,360",,,6
323,48,,,,,,,,,"도              1,008",,,6
323,50,,,,,,,,,"군              2,352",,,6
324,10,,,,,,,,,"도             11,088",,,6
324,11,,,,,,,,,"군             25,872",,,6
324,12,,,,,,,본예산,,"36,960","31,080","5,880",6
324,13,,,,,,,,,"도             11,088",,,6
324,14,,,,,,,,,"군             25,872",,,6
324,15,,,,,,,◎아동돌봄시설(지역아동센터)종사자 복     지수당 지원,"36,960,000원","36,960",,,6
324,16,,,,,,,,,"도             11,088",,,6
324,17,,,,,,,,,"군             25,872",,,6
324,18,,,,아동돌봄시설 종사자 처우개선비 지원,,,,,"104,160","94,380","9,780",3
324,19,,,,,,,,,"도             31,248",,,6
324,20,,,,,,,,,"군             72,912",,,6
324,21,,,,,,101 인건비,,,"30,940","25,920","5,020",5
324,22,,,,,,,,,"도              9,282",,,6
324,23,,,,,,,,,"군             21,658",,,6
324,24,,,,,,,04 기간제근로자등보수,,"30,940","25,920","5,020",6
324,25,,,,,,,,,"도              9,282",,,6
324,26,,,,,,,,,"군             21,658",,,6
324,27,,,,,,,본예산,,"30,940","25,920","5,020",6
324,28,,,,,,,,,"도              9,282",,,6
324,29,,,,,,,,,"군             21,658",,,6
324,30,,,,,,,◎아동돌봄시설(돌봄센터)종사자 직무수     당 지원,"30,940,000원","30,940",,,6
324,31,,,,,,,,,"도              9,282",,,6
324,32,,,,,,,,,"군             21,658",,,6
324,33,,,,,,307 민간이전,,,"73,220","68,460","4,760",5
324,34,,,,,,,,,"도             21,966",,,6
324,35,,,,,,,,,"군             51,254",,,6
324,36,,,,,,,03 민간단체법정운영비보조,,"4,320","4,320",0,6
